split,file_name,text,accent
train,ABA/wav/arctic_a0039.wav,The ship should be in within a week or ten days,arabic
train,ABA/wav/arctic_a0040.wav,I suppose you wonder why she is coming up here,arabic
train,ABA/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell,arabic
train,ABA/wav/arctic_a0042.wav,How could he explain his possession of the sketch,arabic
train,ABA/wav/arctic_a0043.wav,It seemed nearer to him since he had seen and talked with Gregson,arabic
train,ABA/wav/arctic_a0044.wav,Her own betrayal of herself was like a tonic to Philip,arabic
train,ABA/wav/arctic_a0045.wav,He moved away as quietly as he had come,arabic
train,ABA/wav/arctic_a0046.wav,The girl faced him her eyes shining with sudden fear,arabic
train,ABA/wav/arctic_a0047.wav,Close beside him gleamed the white fangs of the wolf dog,arabic
train,ABA/wav/arctic_a0048.wav,He looked at the handkerchief more closely,arabic
train,ABA/wav/arctic_a0049.wav,Gregson was asleep when he reentered the cabin,arabic
test,ABA/wav/arctic_a0050.wav,In spite of their absurdity the words affected Philip curiously,arabic
test,ABA/wav/arctic_a0051.wav,The lace was of a delicate ivory color faintly tinted with yellow,arabic
train,ABA/wav/arctic_a0052.wav,It was a curious coincidence,arabic
train,ABA/wav/arctic_a0053.wav,Suddenly his fingers closed tightly over the handkerchief,arabic
train,ABA/wav/arctic_a0054.wav,There was nothing on the rock,arabic
train,ABA/wav/arctic_a0055.wav,Philip stood undecided his ears strained to catch the slightest sound,arabic
train,ABA/wav/arctic_a0056.wav,Pearce's little eyes were fixed on him shrewdly,arabic
train,ABA/wav/arctic_a0057.wav,I have no idea replied Philip,arabic
train,ABA/wav/arctic_a0058.wav,I came for information more out of curiosity than anything else,arabic
train,ABA/wav/arctic_a0059.wav,His immaculate appearance was gone,arabic
train,ABA/wav/arctic_a0060.wav,Anyway no one saw her like that,arabic
train,ABA/wav/arctic_a0061.wav,Philip snatched at the letter which Gregson held out to him,arabic
train,ABA/wav/arctic_a0062.wav,The men stared into each other's face,arabic
train,ABA/wav/arctic_a0063.wav,Yes it was a man who asked a stranger,arabic
test,ABA/wav/arctic_a0064.wav,The fourth and fifth days passed without any developments,arabic
train,ABA/wav/arctic_a0065.wav,They closed now until his fingers were like cords of steel,arabic
train,ABA/wav/arctic_a0066.wav,He saw Jeanne falter for a moment,arabic
test,ABA/wav/arctic_a0067.wav,Surely I will excuse you she cried,arabic
train,ABA/wav/arctic_a0068.wav,In a flash Philip followed its direction,arabic
train,ABA/wav/arctic_a0069.wav,It was his intention to return to Eileen and her father,arabic
train,ABA/wav/arctic_a0070.wav,He would first hunt up Gregson and begin his work there,arabic
train,ABA/wav/arctic_a0071.wav,What was the object of your little sensation,arabic
train,ABA/wav/arctic_a0072.wav,But who was Eileen's double,arabic
train,ABA/wav/arctic_a0073.wav,The promoter's eyes were heavy with little puffy bags under them,arabic
train,ABA/wav/arctic_a0074.wav,And now down there Eileen was waiting for him,arabic
train,ABA/wav/arctic_a0075.wav,There has been a change she interrupted him,arabic
train,ABA/wav/arctic_a0076.wav,The gray eyes faltered the flush deepened,arabic
train,ABA/wav/arctic_a0077.wav,It is the fire partly she said,arabic
train,ABA/wav/arctic_a0078.wav,Then and at supper he tried to fathom her,arabic
train,ABA/wav/arctic_a0079.wav,It was a large canoe,arabic
train,ABA/wav/arctic_a0080.wav,What if Jeanne failed him,arabic
train,ABA/wav/arctic_a0081.wav,What if she did not come to the rock,arabic
train,ABA/wav/arctic_a0082.wav,His face was streaming with blood,arabic
train,ABA/wav/arctic_a0083.wav,A shadow was creeping over Pierre's eyes,arabic
train,ABA/wav/arctic_a0084.wav,Scarcely had he uttered the name when Pierre's closing eyes shot open,arabic
train,ABA/wav/arctic_a0085.wav,A trickle of fresh blood ran over his face,arabic
train,ABA/wav/arctic_a0086.wav,Death had come with terrible suddenness,arabic
train,ABA/wav/arctic_a0087.wav,Philip bent lower and stared into the face of the dead man,arabic
train,ABA/wav/arctic_a0088.wav,He made sure that the magazine was loaded and resumed his paddling,arabic
test,ABA/wav/arctic_a0089.wav,The night glow was treacherous to shoot by,arabic
train,ABA/wav/arctic_a0090.wav,The singing voice approached rapidly,arabic
train,ABA/wav/arctic_a0091.wav,His blood grew hot with rage at the thought,arabic
train,ABA/wav/arctic_a0092.wav,He went down in midstream searching the shadows of both shores,arabic
train,ABA/wav/arctic_a0093.wav,For a full minute he crouched and listened,arabic
train,ABA/wav/arctic_a0094.wav,He had barely entered this when he saw the glow of a fire,arabic
train,ABA/wav/arctic_a0095.wav,A big canvas tent was the first thing to come within his vision,arabic
train,ABA/wav/arctic_a0096.wav,Perhaps she had already met her fate a little deeper in the forest,arabic
train,ABA/wav/arctic_a0097.wav,Then you can arrange yourself comfortably among these robes in the bow,arabic
train,ABA/wav/arctic_a0098.wav,Shall I carry you,arabic
test,ABA/wav/arctic_a0099.wav,A maddening joy pounded in his brain,arabic
validation,ABA/wav/arctic_a0100.wav,You must sleep he urged,arabic
train,ABA/wav/arctic_a0101.wav,You you wouldn't keep the truth from me,arabic
train,ABA/wav/arctic_a0102.wav,He will follow us soon,arabic
train,ABA/wav/arctic_a0103.wav,But there came no promise from the bow of the canoe,arabic
train,ABA/wav/arctic_a0104.wav,She was sleeping under his protection as sweetly as a child,arabic
train,ABA/wav/arctic_a0105.wav,Only it is so wonderful so almost impossible to believe,arabic
train,ABA/wav/arctic_a0106.wav,The emotion which she had suppressed burst forth now in a choking sob,arabic
train,ABA/wav/arctic_a0107.wav,If you only could know how I thank you,arabic
train,ABA/wav/arctic_a0108.wav,He waded into the edge of the water and began scrubbing himself,arabic
train,ABA/wav/arctic_a0109.wav,Do you know that you are shaking my confidence in you,arabic
test,ABA/wav/arctic_a0110.wav,Much replied Jeanne as tersely,arabic
validation,ABA/wav/arctic_a0111.wav,Instead he joined her and they ate like two hungry children,arabic
train,ABA/wav/arctic_a0112.wav,He was wounded in the arm,arabic
train,ABA/wav/arctic_a0113.wav,I suppose you picked that lingo up among the Indians,arabic
train,ABA/wav/arctic_a0114.wav,Her words sent a strange chill through Philip,arabic
train,ABA/wav/arctic_a0115.wav,He had no excuse for the feelings which were aroused in him,arabic
train,ABA/wav/arctic_a0116.wav,Was it the rendezvous of those who were striving to work his ruin,arabic
validation,ABA/wav/arctic_a0117.wav,She added with genuine sympathy in her face and voice,arabic
train,ABA/wav/arctic_a0118.wav,Pierre obeys me when we are together,arabic
train,ABA/wav/arctic_a0119.wav,Jeanne was turning the bow shoreward,arabic
train,ABA/wav/arctic_a0120.wav,My right foot feels like that of a Chinese debutante,arabic
train,ABA/wav/arctic_a0121.wav,They ate dinner at the fifth and rested for two hours,arabic
train,ABA/wav/arctic_a0122.wav,Two years ago I gave up civilization for this,arabic
train,ABA/wav/arctic_a0123.wav,She had died from cold and starvation,arabic
train,ABA/wav/arctic_a0124.wav,It was Jeanne singing softly over beyond the rocks,arabic
test,ABA/wav/arctic_a0125.wav,He was determined now to maintain a more certain hold upon himself,arabic
train,ABA/wav/arctic_a0126.wav,Each day she became a more vital part of him,arabic
train,ABA/wav/arctic_a0127.wav,It was a temptation but he resisted it,arabic
train,ABA/wav/arctic_a0128.wav,This one hope was destroyed as quickly as it was born,arabic
train,ABA/wav/arctic_a0129.wav,Her face was against his breast,arabic
train,ABA/wav/arctic_a0130.wav,She was his now forever,arabic
train,ABA/wav/arctic_a0131.wav,Providence had delivered him through the maelstrom,arabic
train,ABA/wav/arctic_a0132.wav,A cry of joy burst from Philip's lips,arabic
train,ABA/wav/arctic_a0133.wav,Philip began to feel that he had foolishly overestimated his strength,arabic
test,ABA/wav/arctic_a0134.wav,He obeyed the pressure of her hand,arabic
train,ABA/wav/arctic_a0135.wav,I am going to surprise father and you will go with Pierre,arabic
train,ABA/wav/arctic_a0136.wav,About him everywhere were the evidences of luxury and of age,arabic
train,ABA/wav/arctic_a0137.wav,Then he stepped back with a low cry of pleasure,arabic
validation,ABA/wav/arctic_a0138.wav,In the picture he saw each moment a greater resemblance to Jeanne,arabic
train,ABA/wav/arctic_a0139.wav,He told himself that as he washed himself and groomed his disheveled clothes,arabic
train,ABA/wav/arctic_a0140.wav,Accept a father's blessing and with it this,arabic
train,ABA/wav/arctic_a0141.wav,It seems like a strange pointing of the hand of God,arabic
train,ABA/wav/arctic_a0142.wav,Such things had occurred before he told Philip,arabic
train,ABA/wav/arctic_a0143.wav,Ah I had forgotten he exclaimed,arabic
train,ABA/wav/arctic_a0144.wav,But there was something even more startling than this resemblance,arabic
train,ABA/wav/arctic_a0145.wav,I have to be careful of them as they tear very easily,arabic
validation,ABA/wav/arctic_a0146.wav,Of course that is uninteresting she continued,arabic
train,ABA/wav/arctic_a0147.wav,A moment before he was intoxicated by a joy that was almost madness,arabic
test,ABA/wav/arctic_a0148.wav,Now these things had been struck dead within him,arabic
validation,ABA/wav/arctic_a0149.wav,For an instant he saw Pierre drawn like a silhouette against the sky,arabic
train,ABA/wav/arctic_a0150.wav,Goodbye Pierre he shouted,arabic
train,ABA/wav/arctic_a0151.wav,And MacDougall was beyond the trail with three weeks to spare,arabic
validation,ABA/wav/arctic_a0152.wav,Philip thrust himself against it and entered,arabic
train,ABA/wav/arctic_a0153.wav,MacDougall tapped his forehead suspiciously with a stubby forefinger,arabic
test,ABA/wav/arctic_a0154.wav,He was smooth shaven and his hair and eyes were black,arabic
train,ABA/wav/arctic_a0155.wav,Won't you draw up gentlemen,arabic
train,ABA/wav/arctic_a0156.wav,A strange fire burned in his eyes when Thorpe turned,arabic
train,ABA/wav/arctic_a0157.wav,He had worshiped her as Dante might have worshiped Beatrice,arabic
train,ABA/wav/arctic_a0159.wav,They look as though he had been drumming a piano all his life,arabic
train,ABA/wav/arctic_a0160.wav,You want to go over and see his gang throw dirt,arabic
train,ABA/wav/arctic_a0161.wav,Take away their foreman and they wouldn't be worth their grub,arabic
train,ABA/wav/arctic_a0162.wav,That's the sub foreman explained Thorpe,arabic
train,ABA/wav/arctic_a0163.wav,Philip made no effort to follow,arabic
train,ABA/wav/arctic_a0164.wav,He came first a year ago and revealed himself to Jeanne,arabic
train,ABA/wav/arctic_a0165.wav,They are to attack your camp tomorrow night,arabic
train,ABA/wav/arctic_a0166.wav,Two days ago Jeanne learned where her father's men were hiding,arabic
test,ABA/wav/arctic_a0167.wav,I was near the cabin and saw you,arabic
train,ABA/wav/arctic_a0168.wav,A low bush whipped him in the face and left no sting,arabic
train,ABA/wav/arctic_a0169.wav,Suddenly Jeanne stopped for an instant,arabic
train,ABA/wav/arctic_a0170.wav,There was none of the joy of meeting in his face,arabic
train,ABA/wav/arctic_a0171.wav,And when you come back in a few days bring Eileen,arabic
train,ABA/wav/arctic_a0172.wav,Gregson had left the outer door slightly ajar,arabic
train,ABA/wav/arctic_a0173.wav,The date was nearly eighteen years old,arabic
train,ABA/wav/arctic_a0174.wav,They were the presage of storm,arabic
train,ABA/wav/arctic_a0175.wav,Down there the earth was already swelling with life,arabic
train,ABA/wav/arctic_a0176.wav,For the first time in his life he was yearning for a scrap,arabic
train,ABA/wav/arctic_a0177.wav,She had been thoroughly and efficiently mauled,arabic
train,ABA/wav/arctic_a0178.wav,Every bone in her aged body seemed broken or dislocated,arabic
train,ABA/wav/arctic_a0179.wav,Tomorrow I'm going after that bear he said,arabic
train,ABA/wav/arctic_a0180.wav,If not let's say our prayers and go to bed,arabic
train,ABA/wav/arctic_a0181.wav,So cheer up and give us your paw,arabic
validation,ABA/wav/arctic_a0182.wav,This time he did not yap for mercy,arabic
train,ABA/wav/arctic_a0183.wav,And the air was growing chilly,arabic
train,ABA/wav/arctic_a0184.wav,Don't you see I'm chewing this thing in two,arabic
train,ABA/wav/arctic_a0185.wav,The questions may have come vaguely in his mind,arabic
train,ABA/wav/arctic_a0186.wav,Like a flash he launched himself into the feathered mass of the owl,arabic
test,ABA/wav/arctic_a0187.wav,Ahead of them they saw a glimmer of sunshine,arabic
train,ABA/wav/arctic_a0188.wav,Two gigantic owls were tearing at the carcass,arabic
train,ABA/wav/arctic_a0189.wav,The big eyed clucking moose birds were most annoying,arabic
train,ABA/wav/arctic_a0190.wav,Next to them the Canada jays were most persistent,arabic
train,ABA/wav/arctic_a0191.wav,For a time the exciting thrill of his adventure was gone,arabic
train,ABA/wav/arctic_a0192.wav,He did not rush in,arabic
train,ABA/wav/arctic_a0193.wav,It was edged with ice,arabic
train,ABA/wav/arctic_a0194.wav,He drank of the water cautiously,arabic
train,ABA/wav/arctic_a0195.wav,But a strange thing happened,arabic
train,ABA/wav/arctic_a0196.wav,He began to follow the footprints of the dog,arabic
test,ABA/wav/arctic_a0197.wav,Such a dog the wise driver kills or turns loose,arabic
train,ABA/wav/arctic_a0198.wav,Sometimes her dreams were filled with visions,arabic
validation,ABA/wav/arctic_a0199.wav,Thus had the raw wilderness prepared him for this day,arabic
train,ABA/wav/arctic_a0200.wav,He leapt again and the club caught him once more,arabic
train,ABA/wav/arctic_a0201.wav,He cried and swung the club wildly,arabic
validation,ABA/wav/arctic_a0202.wav,She turned fearing that Jacques might see what was in her face,arabic
validation,ABA/wav/arctic_a0203.wav,They were following the shore of a lake,arabic
validation,ABA/wav/arctic_a0204.wav,The wolf dog thrust his gaunt muzzle toward him,arabic
train,ABA/wav/arctic_a0205.wav,From now on we're pals,arabic
train,ABA/wav/arctic_a0206.wav,He says he bought him of Jacques Le Beau,arabic
train,ABA/wav/arctic_a0207.wav,How much was it,arabic
train,ABA/wav/arctic_a0208.wav,Youth had come back to her freed from the yoke of oppression,arabic
train,ABA/wav/arctic_a0209.wav,It was not a large lake and almost round,arabic
train,ABA/wav/arctic_a0210.wav,Its diameter was not more than two hundred yards,arabic
train,ABA/wav/arctic_a0211.wav,It drowned all sound that brute agony and death may have made,arabic
train,ABA/wav/arctic_a0212.wav,Fresh cases still able to walk they clustered about the spokesman,arabic
train,ABA/wav/arctic_a0213.wav,Between him and the beach was the cane grass fence of the compound,arabic
train,ABA/wav/arctic_a0214.wav,Besides he was paid one case of tobacco per head,arabic
test,ABA/wav/arctic_a0215.wav,They die out of spite,arabic
validation,ABA/wav/arctic_a0216.wav,The other felt a sudden wave of irritation rush through him,arabic
train,ABA/wav/arctic_a0217.wav,Oppressive as the heat had been it was now even more oppressive,arabic
test,ABA/wav/arctic_a0218.wav,The ringing of the big bell aroused him,arabic
train,ABA/wav/arctic_a0219.wav,At first he puzzled over something untoward he was sure had happened,arabic
test,ABA/wav/arctic_a0220.wav,A dead man is of no use on a plantation,arabic
train,ABA/wav/arctic_a0221.wav,I don't know why you're here at all,arabic
test,ABA/wav/arctic_a0222.wav,What part of the United States is your home,arabic
train,ABA/wav/arctic_a0223.wav,My I'm almost homesick for it already,arabic
train,ABA/wav/arctic_a0224.wav,She nodded and her eyes grew soft and moist,arabic
train,ABA/wav/arctic_a0225.wav,I was brought up the way most girls in Hawaii are brought up,arabic
train,ABA/wav/arctic_a0226.wav,That came before my A B C's,arabic
train,ABA/wav/arctic_a0227.wav,It was the same way with our revolvers and rifles,arabic
train,ABA/wav/arctic_a0228.wav,But it contributed to the smash,arabic
train,ABA/wav/arctic_a0229.wav,The last one I knew was an overseer,arabic
test,ABA/wav/arctic_a0230.wav,Do you know any good land around here,arabic
train,ABA/wav/arctic_a0231.wav,The Resident Commissioner is away in Australia,arabic
train,ABA/wav/arctic_a0232.wav,I cannot follow you she said,arabic
train,ABA/wav/arctic_a0233.wav,I never allow what can't be changed to annoy me,arabic
validation,ABA/wav/arctic_a0234.wav,Why the average review is more nauseating than cod liver oil,arabic
train,ABA/wav/arctic_a0235.wav,His voice was passionately rebellious,arabic
train,ABA/wav/arctic_a0236.wav,Don't you see I hate you,arabic
test,ABA/wav/arctic_a0237.wav,So Hughie and I did the managing ourselves,arabic
train,ABA/wav/arctic_a0238.wav,It happened to him at the Gallina Society in Oakland one afternoon,arabic
train,ABA/wav/arctic_a0239.wav,He cried in such genuine dismay that she broke into hearty laughter,arabic
train,ABA/wav/arctic_a0240.wav,Wash your hands of me,arabic
train,ABA/wav/arctic_a0241.wav,I think it's much nicer to quarrel,arabic
test,ABA/wav/arctic_a0242.wav,I saw it when she rolled,arabic
train,ABA/wav/arctic_a0243.wav,I only read the quotations,arabic
train,ABA/wav/arctic_a0244.wav,He was the soul of devotion to his employers,arabic
train,ABA/wav/arctic_a0245.wav,Out of his eighteen hundred he laid aside sixteen hundred each year,arabic
train,ABA/wav/arctic_a0246.wav,You have heard always how he was the lover of the Princess Naomi,arabic
train,ABA/wav/arctic_a0247.wav,They ought to pass here some time today,arabic
test,ABA/wav/arctic_a0248.wav,I had been sad too long already,arabic
train,ABA/wav/arctic_a0249.wav,All eyes however were staring at him in certitude of expectancy,arabic
train,ABA/wav/arctic_a0250.wav,He had observed the business life of Hawaii and developed a vaulting ambition,arabic
train,ABA/wav/arctic_a0251.wav,I may manage to freight a cargo back as well,arabic
train,ABA/wav/arctic_a0252.wav,O'Brien had been a clean living young man with ideals,arabic
train,ABA/wav/arctic_a0253.wav,He it was that lived to found the family of the Patino,arabic
test,ABA/wav/arctic_a0254.wav,Straight out they swam their heads growing smaller and smaller,arabic
train,ABA/wav/arctic_a0255.wav,You won't die of malnutrition be sure of that,arabic
train,ABA/wav/arctic_a0256.wav,See the length of the body and that elongated neck,arabic
train,ABA/wav/arctic_a0257.wav,They are coming ashore whoever they are,arabic
train,ABA/wav/arctic_a0258.wav,Soaked in seawater they offset the heat rays,arabic
test,ABA/wav/arctic_a0259.wav,Think of investing in such an adventure,arabic
train,ABA/wav/arctic_a0260.wav,Nobody knew his history they of the Junta least of all,arabic
train,ABA/wav/arctic_a0261.wav,I have been doubly baptized,arabic
train,ABA/wav/arctic_a0262.wav,They wouldn't be sweeping a big vessel like the Martha,arabic
train,ABA/wav/arctic_a0263.wav,Joan looked triumphantly at Sheldon who bowed,arabic
train,ABA/wav/arctic_a0264.wav,And I hope you've got plenty of chain out Captain Young,arabic
test,ABA/wav/arctic_a0265.wav,The discovery seemed to have been made on the spur of the moment,arabic
test,ABA/wav/arctic_a0266.wav,They handled two men already both grub thieves,arabic
train,ABA/wav/arctic_a0267.wav,Eli Harding asked as Shunk started to follow,arabic
train,ABA/wav/arctic_a0268.wav,Now go ahead and tell me in a straightforward way what has happened,arabic
train,ABA/wav/arctic_a0269.wav,That's where they cut off the Scottish Chiefs and killed all hands,arabic
train,ABA/wav/arctic_a0270.wav,And after the bath a shave would not be bad,arabic
train,ABA/wav/arctic_a0271.wav,Now please give a plain statement of what occurred,arabic
validation,ABA/wav/arctic_a0272.wav,You can take a vacation on pay,arabic
test,ABA/wav/arctic_a0273.wav,They are big trees and require plenty of room,arabic
test,ABA/wav/arctic_a0274.wav,And Raoul listened again to the tale of the house,arabic
train,ABA/wav/arctic_a0275.wav,There are no kiddies and half grown youths among them,arabic
train,ABA/wav/arctic_a0276.wav,Oolong Atoll was one hundred and forty miles in circumference,arabic
test,ABA/wav/arctic_a0277.wav,M'Coy found a stifling poisonous atmosphere in the pent cabin,arabic
train,ABA/wav/arctic_a0278.wav,It would give me nervous prostration,arabic
test,ABA/wav/arctic_a0279.wav,She said with chattering teeth,arabic
train,ABA/wav/arctic_a0280.wav,I'll be out of my head in fifteen minutes,arabic
train,ABA/wav/arctic_a0281.wav,I do not blame you for anything remember that,arabic
train,ABA/wav/arctic_a0282.wav,If you mean to insinuate Brentwood began hotly,arabic
train,ABA/wav/arctic_a0283.wav,The woman in you is only incidental accidental and irrelevant,arabic
test,ABA/wav/arctic_a0284.wav,There was no forecasting this strange girl's processes,arabic
train,ABA/wav/arctic_a0285.wav,But what they want with your toothbrush is more than I can imagine,arabic
train,ABA/wav/arctic_a0286.wav,Give them their choice between a fine or an official whipping,arabic
train,ABA/wav/arctic_a0287.wav,Keep an eye on him,arabic
train,ABA/wav/arctic_a0288.wav,Those are my oysters he said at last,arabic
train,ABA/wav/arctic_a0289.wav,They are not regular oyster pirates Nicholas continued,arabic
train,ABA/wav/arctic_a0290.wav,One by one the boys were captured,arabic
train,ABA/wav/arctic_a0291.wav,The weeks had gone by and no overt acts had been attempted,arabic
train,ABA/wav/arctic_a0292.wav,Here in the midmorning the first casualty occurred,arabic
train,ABA/wav/arctic_a0293.wav,They were deep in the primeval forest,arabic
train,ABA/wav/arctic_a0294.wav,He had been foiled in his attempt to escape,arabic
train,ABA/wav/arctic_a0295.wav,And twenty men could hold it with spears and arrows,arabic
train,ABA/wav/arctic_a0296.wav,Bassett was a fastidious man,arabic
train,ABA/wav/arctic_a0297.wav,There's a big English general right now whose name is Roberts,arabic
validation,ABA/wav/arctic_a0298.wav,This tacit promise of continued acquaintance gave Saxon a little joy thrill,arabic
train,ABA/wav/arctic_a0299.wav,I tell you I am disgusted with this adventure tomfoolery and rot,arabic
train,ABA/wav/arctic_a0300.wav,From my earliest recollection my sleep was a period of terror,arabic
train,ABA/wav/arctic_a0301.wav,But all my dreams violated this law,arabic
train,ABA/wav/arctic_a0302.wav,It is very plausible to such people a most convincing hypothesis,arabic
train,ABA/wav/arctic_a0303.wav,But they make the mistake of ignoring their own duality,arabic
train,ABA/wav/arctic_a0304.wav,I graduated last of my class,arabic
validation,ABA/wav/arctic_a0305.wav,They had no fixed values to be altered by adjectives and adverbs,arabic
train,ABA/wav/arctic_a0306.wav,He was pressing beyond the limits of his vocabulary,arabic
train,ABA/wav/arctic_a0307.wav,Very early in my life I separated from my mother,arabic
train,ABA/wav/arctic_a0308.wav,His infernal chattering worries me even now as I think of it,arabic
train,ABA/wav/arctic_a0309.wav,White Leghorns said Missus Mortimer,arabic
train,ABA/wav/arctic_a0310.wav,Massage under tension was the cryptic reply,arabic
train,ABA/wav/arctic_a0311.wav,Therefore hurrah for the game,arabic
train,ABA/wav/arctic_a0312.wav,It lived in perpetual apprehension of that quarter of the compass,arabic
validation,ABA/wav/arctic_a0313.wav,Broken Tooth yelled with fright and pain,arabic
train,ABA/wav/arctic_a0314.wav,Thus was momentum gained in the Younger World,arabic
train,ABA/wav/arctic_a0315.wav,Saxon waited for she knew a fresh idea had struck Billy,arabic
train,ABA/wav/arctic_a0316.wav,We had been chased by them ourselves more than once,arabic
train,ABA/wav/arctic_a0317.wav,He was a wise hyena,arabic
train,ABA/wav/arctic_a0318.wav,Production is doubling and quadrupling upon itself,arabic
validation,ABA/wav/arctic_a0319.wav,And the Edinburgh Evening News says with editorial gloom,arabic
train,ABA/wav/arctic_a0320.wav,With my strength I slammed it full into Red Eye's face,arabic
train,ABA/wav/arctic_a0321.wav,The log on which Lop Ear was lying got adrift,arabic
train,ABA/wav/arctic_a0322.wav,This is a common experience with all of us,arabic
validation,ABA/wav/arctic_a0323.wav,He considered the victory already his and stepped forward to the meat,arabic
test,ABA/wav/arctic_a0324.wav,It was not Red Eye's way to forego revenge so easily,arabic
validation,ABA/wav/arctic_a0325.wav,Whiz zip bang Lop Ear screamed with sudden anguish,arabic
train,ABA/wav/arctic_a0326.wav,Cherokee identified himself with his instinct,arabic
train,ABA/wav/arctic_a0327.wav,They were less stooped than we less springy in their movements,arabic
validation,ABA/wav/arctic_a0328.wav,The Fire People like ourselves lived in caves,arabic
train,ABA/wav/arctic_a0329.wav,Ah indeed,arabic
test,ABA/wav/arctic_a0330.wav,Red Eye never committed a more outrageous deed,arabic
validation,ABA/wav/arctic_a0331.wav,Poor little Crooked Leg was terribly scared,arabic
train,ABA/wav/arctic_a0332.wav,Unconsciously our yells and exclamations yielded to this rhythm,arabic
train,ABA/wav/arctic_a0333.wav,This is no place for you,arabic
train,ABA/wav/arctic_a0334.wav,He'll knock you off a few sticks in no time,arabic
train,ABA/wav/arctic_a0335.wav,Red Eye swung back and forth on the branch farther down,arabic
train,ABA/wav/arctic_a0336.wav,So unexpected was my charge that I knocked him off his feet,arabic
train,ABA/wav/arctic_a0337.wav,Encouraged by my conduct Big Face became a sudden ally,arabic
train,ABA/wav/arctic_a0338.wav,The fighting had now become intermittent,arabic
train,ABA/wav/arctic_a0339.wav,They obeyed him and went here and there at his commands,arabic
train,ABA/wav/arctic_a0340.wav,It was like the beating of hoofs,arabic
validation,ABA/wav/arctic_a0341.wav,Why doggone you all shake again,arabic
train,ABA/wav/arctic_a0342.wav,Seventeen no eighteen days ago,arabic
train,ABA/wav/arctic_a0343.wav,You mean for this State General Alberta,arabic
train,ABA/wav/arctic_a0344.wav,He seemed to fill it with his tremendous vitality,arabic
train,ABA/wav/arctic_a0345.wav,She was trying to pass the apron string around him,arabic
train,ABA/wav/arctic_a0346.wav,Get down and dig in,arabic
train,ABA/wav/arctic_a0347.wav,They are greatly delighted with anything that is bright or giveth a sound,arabic
train,ABA/wav/arctic_a0348.wav,They only lifted seven hundred and fifty,arabic
